raceid,driverid,constructorid,circuitid,year,statusid,finished,gap_to_best_time
1021,825,210,11,2019,11,True,1.55
1021,847,3,11,2019,12,True,2.459
1021,815,211,11,2019,11,True,2.537
1021,817,4,11,2019,11,True,2.685
1021,840,211,11,2019,12,True,2.97
1021,9,3,11,2019,13,False,3.752
1022,844,6,13,2019,1,True,0.0
1022,20,6,13,2019,1,True,0.518
1022,1,131,13,2019,1,True,0.763
1022,822,131,13,2019,1,True,0.896
1022,830,9,13,2019,3,False,1.171
1022,817,4,13,2019,11,True,1.584
1022,807,4,13,2019,1,True,2.023
1022,8,51,13,2019,11,True,1.621
1022,815,211,13,2019,1,True,2.187
1022,825,210,13,2019,11,True,2.219
1022,154,210,13,2019,11,True,2.278
1022,846,1,13,2019,5,False,2.328
1022,840,211,13,2019,1,True,2.528
1022,848,9,13,2019,1,True,3.009
1022,841,51,13,2019,3,False,3.118
1022,842,5,13,2019,1,True,3.916
1022,832,1,13,2019,75,False,3.988
1022,826,5,13,2019,1,True,3.999
1022,847,3,13,2019,11,True,5.029
1022,9,3,13,2019,11,True,
1023,844,6,14,2019,1,True,0.0
1023,1,131,14,2019,1,True,0.039
1023,822,131,14,2019,1,True,0.047
1023,20,6,14,2019,11,True,0.15
1023,817,4,14,2019,1,True,0.526
1023,807,4,14,2019,1,True,0.742
1023,832,1,14,2019,36,False,0.895
1023,848,9,14,2019,1,True,0.714
1023,840,211,14,2019,11,True,1.191
1023,8,51,14,2019,11,True,1.208
1023,841,51,14,2019,11,True,1.21
1023,825,210,14,2019,9,False,1.308
1023,826,5,14,2019,5,False,1.323
1023,846,1,14,2019,11,True,1.339
1023,842,5,14,2019,11,True,1.201
1023,154,210,14,2019,11,True,1.477
1023,815,211,14,2019,1,True,1.984
1023,847,3,14,2019,11,True,2.493
1023,9,3,14,2019,12,True,3.049
1023,830,9,14,2019,1,True,
1024,844,6,15,2019,1,True,0.0
1024,1,131,15,2019,1,True,0.191
1024,20,6,15,2019,1,True,0.22
1024,830,9,15,2019,1,True,0.596
1024,822,131,15,2019,1,True,0.925
1024,848,9,15,2019,1,True,1.194
1024,832,1,15,2019,1,True,1.601
1024,807,4,15,2019,1,True,2.047
1024,846,1,15,2019,1,True,1.355
1024,815,211,15,2019,5,False,2.303
1024,841,51,15,2019,1,True,2.48
1024,842,5,15,2019,1,True,2.482
1024,8,51,15,2019,4,False,2.641
1024,825,210,15,2019,1,True,3.433
1024,826,5,15,2019,1,True,3.74
1024,840,211,15,2019,1,True,3.762
1024,154,210,15,2019,1,True,4.06
1024,847,3,15,2019,4,False,4.65
1024,9,3,15,2019,1,True,4.969
1024,817,4,15,2019,1,True,
1025,844,6,71,2019,1,True,0.0
1025,1,131,71,2019,1,True,0.402
1025,20,6,71,2019,75,False,0.425
1025,830,9,71,2019,1,True,0.682
1025,822,131,71,2019,1,True,1.004
1025,832,1,71,2019,1,True,1.594
1025,807,4,71,2019,1,True,1.661
1025,846,1,71,2019,1,True,1.673
1025,154,210,71,2019,4,False,1.889
1025,817,4,71,2019,4,False,2.033
1025,842,5,71,2019,1,True,2.322
1025,815,211,71,2019,1,True,2.33
1025,841,51,71,2019,1,True,2.409
1025,825,210,71,2019,1,True,2.261
1025,840,211,71,2019,1,True,2.605
1025,8,51,71,2019,1,True,3.212
1025,847,3,71,2019,23,False,3.728
1025,9,3,71,2019,23,False,4.846
1025,848,9,71,2019,1,True,7.569
1025,826,5,71,2019,1,True,7.916
1026,20,6,22,2019,1,True,0.0
1026,844,6,22,2019,11,True,0.189
1026,822,131,22,2019,1,True,0.229
1026,1,131,22,2019,1,True,0.238
1026,830,9,22,2019,23,False,0.787
1026,848,9,22,2019,1,True,0.787
1026,832,1,22,2019,1,True,1.24
1026,846,1,22,2019,11,True,1.4
1026,842,5,22,2019,11,True,1.715
1026,154,210,22,2019,11,True,2.08
1026,841,51,22,2019,11,True,2.19
1026,840,211,22,2019,11,True,2.281
1026,8,51,22,2019,11,True,2.294
1026,826,5,22,2019,11,True,2.499
1026,807,4,22,2019,2,False,2.555
1026,817,4,22,2019,2,False,2.758
1026,815,211,22,2019,11,True,3.28
1026,847,3,22,2019,12,True,3.3
1026,825,210,22,2019,11,True,
1026,9,3,22,2019,12,True,
1027,830,9,32,2019,1,True,0.0
1027,844,6,32,2019,1,True,0.266
1027,20,6,32,2019,1,True,0.412
1027,1,131,32,2019,1,True,0.504
1027,848,9,32,2019,1,True,0.578
1027,822,131,32,2019,1,True,0.58
1027,832,1,32,2019,11,True,1.256
1027,846,1,32,2019,54,False,1.564
1027,826,5,32,2019,11,True,1.711
1027,842,5,32,2019,11,True,1.828
1027,815,211,32,2019,1,True,1.929
1027,807,4,32,2019,11,True,2.127
1027,817,4,32,2019,1,True,2.175
1027,8,51,32,2019,25,False,2.209
1027,841,51,32,2019,11,True,2.511
1027,840,211,32,2019,11,True,3.307
1027,825,210,32,2019,12,True,3.678
1027,154,210,32,2019,12,True,3.841
1027,847,3,32,2019,12,True,4.065
1027,9,3,32,2019,12,True,5.421
1028,822,131,69,2019,1,True,0.0
1028,20,6,69,2019,22,False,0.012
1028,830,9,69,2019,1,True,0.067
1028,844,6,69,2019,1,True,0.108
1028,1,131,69,2019,1,True,0.292
1028,848,9,69,2019,1,True,0.519
1028,832,1,69,2019,11,True,0.818
1028,846,1,69,2019,1,True,1.146
1028,817,4,69,2019,1,True,1.459
1028,842,5,69,2019,22,False,1.527
1028,807,4,69,2019,11,True,1.786
1028,825,210,69,2019,23,False,1.783
1028,826,5,69,2019,11,True,1.96
1028,840,211,69,2019,11,True,1.892
1028,154,210,69,2019,11,True,2.129
1028,841,51,69,2019,11,True,2.197
1028,8,51,69,2019,11,True,2.34
1028,847,3,69,2019,12,True,3.343
1028,815,211,69,2019,11,True,3.779
1028,9,3,69,2019,44,False,3.86
1029,830,9,18,2019,1,True,0.0
1029,20,6,18,2019,4,False,0.128
1029,1,131,18,2019,1,True,0.196
1029,844,6,18,2019,4,False,0.225
1029,822,131,18,2019,131,False,0.371
1029,848,9,18,2019,1,True,0.432
1029,842,5,18,2019,1,True,1.267
1029,154,210,18,2019,1,True,1.202
1029,8,51,18,2019,1,True,1.355
1029,825,210,18,2019,1,True,1.3
1029,846,1,18,2019,1,True,1.365
1029,817,4,18,2019,1,True,1.4
1029,841,51,18,2019,1,True,1.416
1029,807,4,18,2019,1,True,1.418
1029,815,211,18,2019,1,True,1.532
1029,826,5,18,2019,1,True,1.817
1029,840,211,18,2019,22,False,2.033
1029,847,3,18,2019,1,True,2.623
1029,9,3,18,2019,11,True,3.111
1029,832,1,18,2019,1,True,
1030,1,131,24,2019,1,True,0.0
1030,822,131,24,2019,1,True,0.194
1030,830,9,24,2019,1,True,0.36
1030,844,6,24,2019,1,True,0.44
1030,20,6,24,2019,1,True,0.56
1030,848,9,24,2019,1,True,0.903
1030,846,1,24,2019,11,True,1.657
1030,817,4,24,2019,11,True,1.677
1030,832,1,24,2019,11,True,1.529
1030,807,4,24,2019,11,True,1.931
1030,815,211,24,2019,11,True,2.182
1030,842,5,24,2019,12,True,2.31
1030,840,211,24,2019,23,False,2.324
1030,826,5,24,2019,11,True,2.362
1030,825,210,24,2019,11,True,2.475
1030,154,210,24,2019,11,True,3.272
1030,841,51,24,2019,11,True,3.335
1030,8,51,24,2019,11,True,3.604
1030,847,3,24,2019,11,True,3.938
1030,9,3,24,2019,12,True,4.457
1031,822,131,70,2020,1,True,0.0
1031,1,131,70,2020,1,True,0.012
1031,830,9,70,2020,40,False,0.538
1031,846,1,70,2020,1,True,0.687
1031,848,9,70,2020,40,False,0.807
1031,815,211,70,2020,1,True,0.921
1031,844,6,70,2020,1,True,0.984
1031,832,1,70,2020,1,True,1.032
1031,840,211,70,2020,5,False,1.016
1031,817,4,70,2020,25,False,1.084
1031,20,6,70,2020,1,True,1.267
1031,842,213,70,2020,1,True,1.366
1031,826,213,70,2020,22,False,1.492
1031,839,4,70,2020,1,True,1.704
1031,154,210,70,2020,23,False,1.752
1031,825,210,70,2020,23,False,2.225
1031,847,3,70,2020,32,False,2.228
1031,841,51,70,2020,1,True,2.236
1031,8,51,70,2020,36,False,2.285
1031,849,3,70,2020,1,True,2.818
1032,1,131,70,2020,1,True,0.0
1032,830,9,70,2020,1,True,0.113
1032,832,1,70,2020,11,True,0.765
1032,822,131,70,2020,1,True,0.832
1032,839,4,70,2020,25,False,0.939
1032,846,1,70,2020,1,True,0.623
1032,848,9,70,2020,1,True,1.189
1032,842,213,70,2020,11,True,0.919
1032,817,4,70,2020,1,True,1.404
1032,20,6,70,2020,130,False,1.72
1032,844,6,70,2020,130,False,1.803
1032,847,3,70,2020,12,True,1.811
1032,840,211,70,2020,1,True,1.82
1032,826,213,70,2020,11,True,1.892
1032,825,210,70,2020,11,True,2.386
1032,8,51,70,2020,11,True,3.315
1032,815,211,70,2020,1,True,3.782
1032,849,3,70,2020,12,True,3.934
1032,841,51,70,2020,11,True,4.006
1032,154,210,70,2020,11,True,
1033,822,131,11,2020,1,True,0.107
1033,840,211,11,2020,1,True,0.93
1033,815,211,11,2020,11,True,1.098
1033,20,6,11,2020,11,True,1.327
1033,844,6,11,2020,11,True,1.37
1033,830,9,11,2020,1,True,1.402
1033,846,1,11,2020,11,True,1.519
1033,832,1,11,2020,11,True,1.58
1033,842,213,11,2020,5,False,2.061
1033,817,4,11,2020,11,True,2.214
1033,847,3,11,2020,11,True,2.138
1033,848,9,11,2020,1,True,2.268
1033,839,4,11,2020,11,True,2.272
1033,849,3,11,2020,15,False,2.658
1033,825,210,11,2020,11,True,2.705
1033,826,213,11,2020,11,True,2.757
1033,154,210,11,2020,11,True,2.96
1033,841,51,11,2020,11,True,3.059
1033,8,51,11,2020,11,True,3.167
1033,1,131,11,2020,1,True,0.0
1034,1,131,9,2020,1,True,0.0
1034,822,131,9,2020,1,True,0.313
1034,830,9,9,2020,1,True,1.022
1034,844,6,9,2020,1,True,1.124
1034,846,1,9,2020,1,True,1.479
1034,840,211,9,2020,1,True,1.536
1034,832,1,9,2020,1,True,1.662
1034,817,4,9,2020,1,True,1.706
1034,839,4,9,2020,1,True,1.906
1034,20,6,9,2020,1,True,2.036
1034,842,213,9,2020,1,True,2.04
1034,848,9,9,2020,1,True,2.242
1034,807,211,9,2020,131,False,2.024
1034,826,213,9,2020,3,False,2.441
1034,847,3,9,2020,1,True,2.429
1034,825,210,9,2020,4,False,2.855
1034,841,51,9,2020,1,True,2.861
1034,8,51,9,2020,11,True,3.063
1034,154,210,9,2020,1,True,3.34
1034,849,3,9,2020,1,True,3.402
1035,822,131,9,2020,1,True,0.0
1035,1,131,9,2020,1,True,0.063
1035,807,211,9,2020,1,True,0.928
1035,830,9,9,2020,1,True,1.022
1035,817,4,9,2020,11,True,1.143
1035,840,211,9,2020,1,True,1.274
1035,842,213,9,2020,1,True,1.369
1035,844,6,9,2020,1,True,1.46
1035,848,9,9,2020,1,True,1.488
1035,846,1,9,2020,1,True,1.624
1035,839,4,9,2020,1,True,1.857
1035,20,6,9,2020,1,True,1.924
1035,832,1,9,2020,1,True,1.929
1035,154,210,9,2020,11,True,2.1
1035,847,3,9,2020,11,True,2.301
1035,826,213,9,2020,1,True,2.728
1035,825,210,9,2020,31,False,3.082
1035,849,3,9,2020,11,True,3.276
1035,841,51,9,2020,11,True,3.279
1035,8,51,9,2020,11,True,3.339
1036,1,131,4,2020,1,True,0.0
1036,822,131,4,2020,1,True,0.059
1036,830,9,4,2020,1,True,0.708
1036,815,211,4,2020,11,True,0.898
1036,840,211,4,2020,11,True,1.005
1036,848,9,4,2020,11,True,1.445
1036,832,1,4,2020,11,True,1.292
1036,846,1,4,2020,11,True,1.5
1036,844,6,4,2020,40,False,1.369
1036,842,213,4,2020,11,True,1.216
1036,20,6,4,2020,11,True,1.584
1036,826,213,4,2020,11,True,1.608
1036,817,4,4,2020,11,True,1.614
1036,8,51,4,2020,11,True,1.802
1036,839,4,4,2020,11,True,1.983
1036,825,210,4,2020,11,True,2.324
1036,154,210,4,2020,12,True,2.505
1036,847,3,4,2020,11,True,2.515
1036,849,3,4,2020,12,True,2.948
1036,841,51,4,2020,11,True,3.113
1037,1,131,13,2020,1,True,0.0
1037,822,131,13,2020,1,True,0.511
1037,830,9,13,2020,1,True,0.526
1037,817,4,13,2020,1,True,0.809
1037,848,9,13,2020,1,True,0.941
1037,839,4,13,2020,1,True,1.144
1037,832,1,13,2020,43,False,1.186
1037,815,211,13,2020,1,True,1.28
1037,840,211,13,2020,1,True,1.239
1037,846,1,13,2020,1,True,1.405
1037,826,213,13,2020,1,True,1.478
1037,842,213,13,2020,1,True,1.493
1037,844,6,13,2020,1,True,1.744
1037,20,6,13,2020,1,True,2.009
1037,847,3,13,2020,138,False,2.216
1037,8,51,13,2020,1,True,2.491
1037,154,210,13,2020,1,True,2.586
1037,841,51,13,2020,3,False,2.698
1037,849,3,13,2020,1,True,2.886
1037,825,210,13,2020,1,True,3.062
1038,1,131,14,2020,1,True,0.0
1038,822,131,14,2020,1,True,0.065
1038,832,1,14,2020,1,True,0.808
1038,815,211,14,2020,1,True,0.831
1038,830,9,14,2020,131,False,0.893
1038,846,1,14,2020,1,True,0.933
1038,817,4,14,2020,1,True,0.977
1038,840,211,14,2020,1,True,1.037
1038,848,9,14,2020,1,True,1.177
1038,842,213,14,2020,1,True,1.022
1038,826,213,14,2020,1,True,1.282
1038,839,4,14,2020,1,True,1.347
1038,844,6,14,2020,3,False,1.386
1038,8,51,14,2020,1,True,2.039
1038,825,210,14,2020,131,False,1.982
1038,154,210,14,2020,1,True,2.252
1038,20,6,14,2020,23,False,2.264
1038,841,51,14,2020,1,True,2.319
1038,847,3,14,2020,1,True,2.7
1038,849,3,14,2020,1,True,2.83
1039,1,131,76,2020,1,True,0.0
1039,822,131,76,2020,1,True,0.059
1039,830,9,76,2020,4,False,0.327
1039,848,9,76,2020,1,True,0.77
1039,844,6,76,2020,1,True,1.126
1039,815,211,76,2020,1,True,1.167
1039,840,211,76,2020,29,False,1.127
1039,817,4,76,2020,1,True,1.099
1039,832,1,76,2020,4,False,1.378
1039,839,4,76,2020,23,False,1.153
1039,846,1,76,2020,1,True,1.496
1039,826,213,76,2020,1,True,1.71
1039,8,51,76,2020,1,True,1.71
1039,20,6,76,2020,1,True,1.714
1039,154,210,76,2020,1,True,1.925
1039,842,213,76,2020,4,False,1.981
1039,841,51,76,2020,4,False,2.076
1039,847,3,76,2020,1,True,2.088
1039,849,3,76,2020,4,False,2.176
1039,825,210,76,2020,4,False,2.204
1040,1,131,71,2020,1,True,0.0
1040,830,9,71,2020,1,True,0.563
1040,822,131,71,2020,1,True,0.652
1040,815,211,71,2020,1,True,1.013
1040,817,4,71,2020,1,True,0.914
1040,832,1,71,2020,3,False,1.246
1040,839,4,71,2020,1,True,1.32
1040,846,1,71,2020,11,True,1.543
1040,842,213,71,2020,1,True,1.696
1040,848,9,71,2020,1,True,1.704
1040,844,6,71,2020,1,True,1.935
1040,826,213,71,2020,1,True,1.945
1040,840,211,71,2020,4,False,2.06
1040,847,3,71,2020,11,True,2.279
1040,20,6,71,2020,11,True,2.305
1040,154,210,71,2020,11,True,3.288
1040,841,51,71,2020,11,True,3.29
1040,825,210,71,2020,11,True,3.377
1040,849,3,71,2020,11,True,3.762
1040,8,51,71,2020,11,True,3.963
1041,822,131,20,2020,131,False,0.0
1041,1,131,20,2020,1,True,0.121
1041,830,9,20,2020,1,True,0.198
1041,844,6,20,2020,1,True,0.766
1041,848,9,20,2020,21,False,0.778
1041,817,4,20,2020,1,True,0.827
1041,839,4,20,2020,6,False,0.973
1041,846,1,20,2020,131,False,1.047
1041,815,211,20,2020,1,True,1.061
1041,832,1,20,2020,1,True,1.092
1041,20,6,20,2020,1,True,1.469
1041,842,213,20,2020,1,True,1.507
1041,826,213,20,2020,1,True,1.579
1041,841,51,20,2020,1,True,1.667
1041,825,210,20,2020,1,True,1.856
1041,154,210,20,2020,1,True,2.283
1041,847,3,20,2020,4,False,2.295
1041,849,3,20,2020,1,True,2.543
1041,8,51,20,2020,1,True,2.548
1041,807,211,20,2020,1,True,2.752
1042,840,211,75,2020,130,False,1.16
1042,839,4,75,2020,11,True,1.148
1042,817,4,75,2020,11,True,1.015
1042,842,213,75,2020,11,True,0.743
1042,846,1,75,2020,11,True,0.855
1042,832,1,75,2020,11,True,0.717
1042,848,9,75,2020,11,True,0.945
1042,815,211,75,2020,11,True,0.663
1042,844,6,75,2020,1,True,0.624
1042,830,9,75,2020,1,True,0.413
1042,822,131,75,2020,1,True,0.0
1042,1,131,75,2020,1,True,0.186
1042,826,213,75,2020,12,True,1.262
1042,847,3,75,2020,11,True,1.322
1042,20,6,75,2020,11,True,0.98
1042,8,51,75,2020,11,True,1.735
1042,841,51,75,2020,11,True,1.857
1042,154,210,75,2020,11,True,1.898
1042,825,210,75,2020,11,True,2.042
1042,849,3,75,2020,12,True,2.311
1043,822,131,21,2020,1,True,0.0
1043,1,131,21,2020,1,True,0.097
1043,830,9,21,2020,29,False,0.567
1043,842,213,21,2020,34,False,0.893
1043,817,4,21,2020,1,True,0.911
1043,848,9,21,2020,1,True,0.963
1043,844,6,21,2020,1,True,1.007
1043,826,213,21,2020,1,True,1.087
1043,846,1,21,2020,1,True,1.205
1043,832,1,21,2020,1,True,1.302
1043,815,211,21,2020,1,True,1.452
1043,839,4,21,2020,6,False,1.592
1043,847,3,21,2020,3,False,1.714
1043,20,6,21,2020,1,True,1.776
1043,840,211,21,2020,1,True,1.885
1043,154,210,21,2020,1,True,2.309
1043,825,210,21,2020,139,False,2.33
1043,8,51,21,2020,1,True,2.344
1043,849,3,21,2020,1,True,2.378
1043,841,51,21,2020,1,True,2.599
1044,840,211,5,2020,1,True,0.0
1044,830,9,5,2020,1,True,0.29
1044,815,211,5,2020,1,True,1.556
1044,848,9,5,2020,1,True,2.683
1044,817,4,5,2020,1,True,3.83
1044,1,131,5,2020,1,True,4.795
1044,839,4,5,2020,11,True,4.857
1044,8,51,5,2020,11,True,4.98
1044,822,131,5,2020,11,True,5.493
1044,841,51,5,2020,6,False,5.666
1044,846,1,5,2020,1,True,7.18
1044,20,6,5,2020,1,True,7.404
1044,832,1,5,2020,1,True,7.645
1044,844,6,5,2020,1,True,8.931
1044,842,213,5,2020,11,True,10.791
1044,825,210,5,2020,54,False,20.242
1044,826,213,5,2020,11,True,21.305
1044,847,3,5,2020,11,True,22.252
1044,154,210,5,2020,130,False,25.144
1044,849,3,5,2020,130,False,33.846
1045,1,131,3,2020,1,True,0.0
1045,822,131,3,2020,1,True,0.289
1045,830,9,3,2020,1,True,0.414
1045,848,9,3,2020,1,True,1.01
1045,815,211,3,2020,5,False,1.058
1045,817,4,3,2020,1,True,1.153
1045,839,4,3,2020,1,True,1.155
1045,842,213,3,2020,1,True,1.184
1045,846,1,3,2020,1,True,1.278
1045,826,213,3,2020,11,True,1.354
1045,20,6,3,2020,11,True,1.878
1045,844,6,3,2020,11,True,1.873
1045,840,211,3,2020,4,False,1.415
1045,847,3,3,2020,11,True,2.03
1045,832,1,3,2020,1,True,1.711
1045,841,51,3,2020,11,True,2.227
1045,8,51,3,2020,11,True,2.546
1045,825,210,3,2020,11,True,2.847
1045,154,210,3,2020,4,False,2.874
1045,849,3,3,2020,11,True,2.918
1046,822,131,3,2020,1,True,0.0
1046,847,131,3,2020,1,True,0.026
1046,830,9,3,2020,3,False,0.056
1046,844,6,3,2020,4,False,0.236
1046,815,211,3,2020,1,True,0.41
1046,826,213,3,2020,1,True,0.479
1046,817,4,3,2020,1,True,0.494
1046,832,1,3,2020,1,True,0.441
1046,842,213,3,2020,1,True,0.564
1046,840,211,3,2020,1,True,0.463
1046,839,4,3,2020,1,True,0.618
1046,848,9,3,2020,1,True,0.649
1046,20,6,3,2020,1,True,0.798
1046,841,51,3,2020,1,True,1.0
1046,846,1,3,2020,1,True,0.817
1046,825,210,3,2020,1,True,1.328
1046,849,3,3,2020,5,False,1.419
1046,851,3,3,2020,1,True,1.515
1046,8,51,3,2020,1,True,1.586
1046,850,210,3,2020,1,True,2.049
1047,830,9,24,2020,1,True,0.0
1047,822,131,24,2020,1,True,0.025
1047,1,131,24,2020,1,True,0.086
1047,846,1,24,2020,1,True,0.251
1047,848,9,24,2020,1,True,0.325
1047,832,1,24,2020,1,True,0.569
1047,826,213,24,2020,11,True,0.717
1047,840,211,24,2020,1,True,0.8
1047,844,6,24,2020,11,True,0.635
1047,842,213,24,2020,1,True,0.996
1047,839,4,24,2020,1,True,1.113
1047,817,4,24,2020,1,True,1.16
1047,20,6,24,2020,11,True,1.385
1047,841,51,24,2020,11,True,1.829
1047,815,211,24,2020,7,False,0.788
1047,8,51,24,2020,11,True,2.309
1047,825,210,24,2020,11,True,2.617
1047,847,3,24,2020,11,True,2.799
1047,850,210,24,2020,12,True,2.927
1047,849,3,24,2020,11,True,3.197
1052,830,9,3,2021,1,True,0.0
1052,1,131,3,2021,1,True,0.388
1052,822,131,3,2021,1,True,0.589
1052,844,6,3,2021,1,True,0.681
1052,842,213,3,2021,31,False,0.812
1052,817,1,3,2021,1,True,0.93
1052,846,1,3,2021,1,True,0.977
1052,832,6,3,2021,1,True,1.012
1052,4,214,3,2021,23,False,1.252
1052,840,117,3,2021,1,True,1.604
1052,815,9,3,2021,1,True,1.662
1052,841,51,3,2021,11,True,1.711
1052,852,213,3,2021,1,True,1.61
1052,8,51,3,2021,1,True,2.241
1052,847,3,3,2021,11,True,2.319
1052,839,214,3,2021,11,True,2.727
1052,849,3,3,2021,31,False,2.939
1052,20,117,3,2021,11,True,3.059
1052,854,210,3,2021,11,True,3.452
1052,853,210,3,2021,3,False,4.276
1053,1,131,21,2021,1,True,0.0
1053,815,9,21,2021,1,True,0.035
1053,830,9,21,2021,1,True,0.087
1053,844,6,21,2021,1,True,0.329
1053,842,213,21,2021,1,True,0.379
1053,817,1,21,2021,1,True,0.415
1053,846,1,21,2021,1,True,0.307
1053,822,131,21,2021,4,False,0.261
1053,839,214,21,2021,1,True,0.706
1053,840,117,21,2021,1,True,0.727
1053,832,6,21,2021,1,True,0.788
1053,847,3,21,2021,4,False,0.85
1053,20,117,21,2021,6,False,0.983
1053,849,3,21,2021,4,False,1.182
1053,4,214,21,2021,1,True,1.182
1053,8,51,21,2021,1,True,1.563
1053,841,51,21,2021,11,True,1.711
1053,854,210,21,2021,12,True,1.868
1053,853,210,21,2021,12,True,2.386
1053,852,213,21,2021,1,True,
1054,822,131,75,2021,1,True,0.38
1054,1,131,75,2021,1,True,0.0
1054,830,9,75,2021,1,True,0.682
1054,815,9,75,2021,1,True,0.877
1054,832,6,75,2021,1,True,0.845
1054,839,214,75,2021,1,True,0.618
1054,846,1,75,2021,1,True,0.513
1054,844,6,75,2021,1,True,0.801
1054,842,213,75,2021,1,True,1.084
1054,20,117,75,2021,11,True,1.002
1054,847,3,75,2021,11,True,1.141
1054,841,51,75,2021,11,True,1.248
1054,4,214,75,2021,1,True,1.488
1054,852,213,75,2021,11,True,1.495
1054,8,51,75,2021,130,False,1.78
1054,817,1,75,2021,1,True,1.871
1054,840,117,75,2021,11,True,1.945
1054,849,3,75,2021,12,True,2.317
1054,854,210,75,2021,12,True,2.484
1054,853,210,75,2021,12,True,2.944
1055,1,131,4,2021,1,True,0.0
1055,830,9,4,2021,1,True,0.036
1055,822,131,4,2021,1,True,0.132
1055,844,6,4,2021,1,True,0.769
1055,839,214,4,2021,11,True,0.839
1055,832,6,4,2021,1,True,0.879
1055,817,1,4,2021,1,True,0.881
1055,815,9,4,2021,1,True,0.928
1055,846,1,4,2021,11,True,0.955
1055,4,214,4,2021,11,True,1.225
1055,840,117,4,2021,11,True,1.233
1055,842,213,4,2021,11,True,1.241
1055,20,117,4,2021,11,True,1.338
1055,841,51,4,2021,11,True,1.615
1055,847,3,4,2021,11,True,1.704
1055,852,213,4,2021,10,False,1.815
1055,8,51,4,2021,11,True,2.176
1055,854,210,4,2021,12,True,2.376
1055,849,3,4,2021,11,True,2.478
1055,853,210,4,2021,12,True,3.066
1056,844,6,6,2021,30,False,0.0
1056,830,9,6,2021,1,True,0.23
1056,822,131,6,2021,61,False,0.255
1056,832,6,6,2021,1,True,0.265
1056,846,1,6,2021,1,True,0.274
1056,842,213,6,2021,1,True,0.554
1056,1,131,6,2021,1,True,0.749
1056,20,117,6,2021,1,True,0.963
1056,815,9,6,2021,1,True,0.673
1056,841,51,6,2021,11,True,1.063
1056,839,214,6,2021,11,True,1.14
1056,817,1,6,2021,11,True,1.252
1056,840,117,6,2021,11,True,1.254
1056,8,51,6,2021,11,True,1.296
1056,847,3,6,2021,11,True,1.484
1056,852,213,6,2021,11,True,1.75
1056,4,214,6,2021,11,True,1.859
1056,849,3,6,2021,11,True,2.02
1056,853,210,6,2021,13,False,2.612
1057,844,6,73,2021,1,True,0.0
1057,1,131,73,2021,1,True,0.232
1057,830,9,73,2021,3,False,0.345
1057,842,213,73,2021,1,True,0.347
1057,832,6,73,2021,1,True,0.358
1057,846,1,73,2021,1,True,0.529
1057,815,9,73,2021,1,True,0.412
1057,852,213,73,2021,1,True,0.436
1057,4,214,73,2021,1,True,0.977
1057,822,131,73,2021,1,True,0.888
1057,20,117,73,2021,1,True,1.006
1057,839,214,73,2021,101,False,1.055
1057,817,1,73,2021,1,True,1.086
1057,8,51,73,2021,1,True,1.369
1057,847,3,73,2021,6,False,1.51
1057,849,3,73,2021,1,True,1.91
1057,854,210,73,2021,1,True,2.94
1057,853,210,73,2021,1,True,3.02
1057,840,117,73,2021,3,False,
1057,841,51,73,2021,1,True,
1059,830,9,34,2021,1,True,0.0
1059,1,131,34,2021,1,True,0.258
1059,822,131,34,2021,1,True,0.386
1059,815,9,34,2021,1,True,0.455
1059,832,6,34,2021,1,True,0.85
1059,842,213,34,2021,1,True,0.878
1059,844,6,34,2021,11,True,0.997
1059,846,1,34,2021,1,True,1.262
1059,4,214,34,2021,1,True,1.35
1059,817,1,34,2021,1,True,1.392
1059,839,214,34,2021,11,True,1.746
1059,20,117,34,2021,1,True,1.777
1059,841,51,34,2021,11,True,1.823
1059,847,3,34,2021,11,True,2.075
1059,854,210,34,2021,11,True,2.952
1059,849,3,34,2021,11,True,3.072
1059,8,51,34,2021,11,True,3.364
1059,853,210,34,2021,11,True,3.564
1059,840,117,34,2021,1,True,
1059,852,213,34,2021,11,True,
1058,830,9,70,2021,1,True,0.0
1058,822,131,70,2021,1,True,0.194
1058,1,131,70,2021,1,True,0.226
1058,846,1,70,2021,11,True,0.279
1058,815,9,70,2021,1,True,0.327
1058,842,213,70,2021,4,False,0.395
1058,844,6,70,2021,11,True,0.631
1058,852,213,70,2021,11,True,0.673
1058,4,214,70,2021,11,True,0.733
1058,840,117,70,2021,11,True,0.822
1058,847,3,70,2021,5,False,0.83
1058,832,6,70,2021,11,True,0.959
1058,817,1,70,2021,11,True,0.967
1058,20,117,70,2021,11,True,1.034
1058,841,51,70,2021,11,True,1.072
1058,849,3,70,2021,13,False,1.334
1058,839,214,70,2021,11,True,1.376
1058,8,51,70,2021,11,True,1.588
1058,854,210,70,2021,12,True,2.2
1058,853,210,70,2021,13,False,2.351
1060,830,9,70,2021,1,True,0.0
1060,846,1,70,2021,1,True,0.048
1060,815,9,70,2021,1,True,0.27
1060,1,131,70,2021,1,True,0.294
1060,822,131,70,2021,1,True,0.329
1060,842,213,70,2021,1,True,0.387
1060,852,213,70,2021,11,True,0.553
1060,20,117,70,2021,4,False,0.773
1060,847,3,70,2021,11,True,0.833
1060,840,117,70,2021,11,True,0.827
1060,832,6,70,2021,1,True,0.839
1060,844,6,70,2021,1,True,0.88
1060,817,1,70,2021,1,True,0.999
1060,4,214,70,2021,11,True,0.752
1060,841,51,70,2021,11,True,1.062
